BoroCT2010,n_report,school_distance,n_school,subway_distance,n_tobacco,Enrollment,Student Achievement Rating,Percent White,Percent Black,Percent Hispanic,Percent Asian,% Female,% Poverty,MHI,Total Population,type,latitude,longitude,class
4093800,6,2823.043854,0,1452.192745,12,381,Approaching Target,0.016,0.619,0.307,0.034,0.475065619,0.740157485,38275,5218,GROCERY SUPERMARKET,40.58072939,-73.83405798,3
4093800,0,1996.484086,0,54.88511191,12,3327,Exceeding Target,0.197,0.007,0.028,0.739,0.426510364,0.427111506,38275,5218,TOBACCO RETAIL,40.58232507,-73.82847425,1
4093800,0,2876.907543,0,44.61991599,12,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072,0.729805827,38275,5218,DELICATESSEN,40.57945694,-73.83686202,1
3031400,2,3303.38204,0,1599.3136,6,1277,Meeting Target,0.171,0.078,0.551,0.176,0.436178535,0.742364943,44038,4544,GROCERY SUPERMARKET,40.5858091,-73.98774503,2
3031400,0,309.2244214,0,1112.982399,6,299,Approaching Target,0.007,0.786,0.181,0.007,0.609756112,0.810298085,44038,4544,RESTAURANT/ATUPA,40.5858091,-73.98774503,1
3031400,0,3791.344434,0,1178.346998,6,418,Meeting Target,0.301,0.182,0.414,0.043,0.456404746,0.415500551,44038,4544,CONVENIENCE STORE,40.5858091,-73.98774503,1
3031400,0,1191.338341,0,2032.959926,6,1731,Approaching Target,0.189,0.055,0.645,0.096,0.42403236,0.68110919,44038,4544,DELICATESSEN,40.58623102,-73.98806555,1
3031400,0,1304.370289,0,92.0376409,6,300,Exceeding Target,0.34,0.02,0.183,0.423,0.549382687,0.401234567,44038,4544,GROCERY SUPERMARKET,40.58788958,-73.98938493,1
3031400,0,2547.381009,0,1758.791229,6,289,,0.014,0.277,0.682,0.003,0.48788926,0.799307942,44038,4544,GROCERY SUPERMARKET,40.58972278,-73.99110673,1
3034800,0,859.4779126,0,2170.509341,11,379,Exceeding Target,0.021,0.338,0.612,0.013,0.707123995,0.875989437,41414,2537,STAND,40.57673309,-73.98356775,1
3034800,0,3743.415653,0,930.0203537,11,545,Exceeding Target,0.204,0.158,0.536,0.062,0.513761461,0.616513789,41414,2537,PHARMACY,40.57684187,-73.98248087,1
3034800,0,3004.624496,0,679.2957214,11,2386,Meeting Target,0.031,0.235,0.364,0.323,0.435456842,0.772003353,41414,2537,GROCERY SUPERMARKET,40.57913292,-73.98325772,1
3034800,0,460.7345293,0,1504.515505,11,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286017,0.791574299,41414,2537,RESTAURANT/ATUPA,40.58049043,-73.98562795,1
3034800,0,1578.180121,0,1069.313126,11,197,Approaching Target,0.005,0.817,0.152,0,0.553299487,1,41414,2537,GROCERY SUPERMARKET,40.58243138,-73.9860177,1
3034800,0,1214.579607,0,30.34615738,11,573,Exceeding Target,0.044,0.302,0.607,0.033,0.2478185,0.818499148,41414,2537,GROCERY SUPERMARKET,40.58245003,-73.98629394,1
3034800,0,1859.487873,0,842.2420374,11,191,,0.11,0.319,0.429,0.099,0.528795838,0.801047146,41414,2537,DELICATESSEN,40.58245003,-73.98629394,1
3034800,0,978.9833778,0,2100.144109,11,537,Not Meeting Target,0.024,0.302,0.596,0.054,0.482142866,0.72077924,41414,2537,GROCERY SUPERMARKET,40.58290342,-73.98674733,1
3034800,0,1831.642264,0,13632.80719,11,1544,Approaching Target,0.041,0.499,0.137,0.28,0.443652838,0.697538853,41414,2537,DELICATESSEN,40.58290342,-73.98674733,1
3034800,0,1138.566,0,3208.133692,11,342,Exceeding Target,0.018,0.547,0.085,0.316,0.552334964,0.766505659,41414,2537,STAND,40.58304828,-73.98621169,1
3034800,1,3664.964823,0,2528.285243,11,3250,Approaching Target,0.438,0.177,0.178,0.202,0.416923076,0.751076937,41414,2537,GROCERY SUPERMARKET,40.5767529,-73.98341856,2
4051700,0,461.341722,0,621.3404998,4,323,Meeting Target,0.015,0.127,0.842,0.012,0.486062706,0.909407675,61719,1957,GROCERY SUPERMARKET,40.72439192,-73.89817031,1
4051700,0,6818.572198,0,9340.749376,4,3250,Approaching Target,0.438,0.177,0.178,0.202,0.416923076,0.751076937,61719,1957,TOBACCO RETAIL,40.72472557,-73.89751756,1
4051700,0,737.0759226,0,56.18362128,4,2225,Meeting Target,0.129,0.313,0.208,0.333,0.465168536,0.773033679,61719,1957,GROCERY SUPERMARKET,40.72440854,-73.90422871,1
4051700,0,365.9105275,0,892.2250568,4,335,Approaching Target,0.018,0.316,0.636,0.018,0.543283582,0.892537296,61719,1957,GROCERY SUPERMARKET,40.72476524,-73.89744399,1
4112300,0,1204.32805,0,260.6849504,7,527,Exceeding Target,0.491,0.055,0.154,0.243,0.559772313,0.309297919,73443,2102,GROCERY SUPERMARKET,40.76346372,-73.77238724,1
4112300,0,3021.75708,0,16756.37713,7,650,Meeting Target,0.191,0.309,0.443,0.054,0.250769228,0.667692304,73443,2102,DELICATESSEN,40.76365616,-73.77074305,1
4112300,0,2211.405965,0,190.8594229,7,232,,0.095,0.047,0.634,0.216,0.478448272,0.823275864,73443,2102,RESTAURANT/ATUPA,40.76496445,-73.77175065,1
4112300,0,2915.16008,0,2771.986818,7,452,Meeting Target,0.064,0.285,0.604,0.035,0.573008835,1,73443,2102,PHARMACY,40.76856479,-73.77363998,1
4112300,1,742.5632057,0,462.1355871,7,119,,0,0.798,0.176,0.008,0.53073287,0.862884164,73443,2102,GROCERY SUPERMARKET,40.768865,-73.77377916,2
4112300,0,1130.754342,0,1868.917705,7,1950,Approaching Target,0.049,0.121,0.489,0.325,0.417948723,0.783589721,73443,2102,GROCERY SUPERMARKET,40.7634189,-73.77082898,1
4112300,0,429.7530445,0,1632.877129,7,286,Meeting Target,0.014,0.294,0.654,0.035,0.5,0.789682567,73443,2102,DELICATESSEN,40.76593767,-73.76841489,1
1016800,0,889.3469623,0,1308.633866,6,573,Exceeding Target,0.044,0.302,0.607,0.033,0.2478185,0.818499148,22246,5675,RESTAURANT/ATUPA,40.79127987,-73.95124634,1
1016800,1,8961.051251,2,43659.12538,6,495,Exceeding Target,0.533,0.065,0.2,0.111,0.581818163,0.395959586,22246,5675,GROCERY SUPERMARKET,40.79266919,-73.95022649,2
1016800,0,3699.687367,2,1874.131411,6,3553,Meeting Target,0.269,0.038,0.288,0.395,0.424430072,0.729805827,22246,5675,DELICATESSEN,40.79285917,-73.95009712,1
1016800,0,3174.126615,2,280.6849899,6,330,Approaching Target,0.021,0.391,0.509,0.067,0.378787875,0.74848485,22246,5675,RESTAURANT/ATUPA,40.79285917,-73.95009712,1
1016800,0,493.7216341,2,990.5373766,6,664,Exceeding Target,0.134,0.172,0.14,0.402,0.454819292,0.557228923,22246,5675,CONVENIENCE STORE,40.79285917,-73.95009712,1
1016800,0,2395.462967,2,828.8393314,6,361,Approaching Target,0.119,0.097,0.593,0.166,0.498614967,0.975069225,22246,5675,GROCERY SUPERMARKET,40.79278924,-73.95013675,1
4035800,1,1890.791923,0,498.8452018,6,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164,1,70918,3927,GAS STATION,40.67687691,-73.75527932,2
4035800,1,1907.816235,0,312.6912716,6,924,Approaching Target,0.024,0.683,0.224,0.028,0.733766258,0.739177465,70918,3927,GROCERY SUPERMARKET,40.679011,-73.75385504,2
4035800,0,849.2019635,0,416.9214015,6,222,Meeting Target,0,0.369,0.622,0.005,0.51437217,0.763993919,70918,3927,CONVENIENCE STORE,40.67603896,-73.75126566,1
4035800,2,476.0562571,0,1277.105707,6,349,Meeting Target,0.009,0.155,0.788,0.009,0.587392569,0.538681924,70918,3927,GROCERY SUPERMARKET,40.67947612,-73.75094035,2
4035800,0,5222.578342,0,6838.274197,6,410,,0.122,0.137,0.524,0.176,0.514634132,0.734146357,70918,3927,DELICATESSEN,40.67911357,-73.74985843,1
4035800,0,3005.600484,0,1224.099047,6,452,Meeting Target,0.064,0.285,0.604,0.035,0.573008835,1,70918,3927,DELICATESSEN,40.67868349,-73.74841899,1
4047500,0,2502.654428,0,1381.758606,8,68,,0,0.926,0.074,0,0.45493561,0.675536454,45221,4835,TOBACCO RETAIL,40.73231187,-73.87655483,1
4047500,0,2258.607345,0,37.53889566,8,467,Exceeding Target,0.062,0.062,0.7,0.092,0.533190548,0.695931494,45221,4835,GROCERY SUPERMARKET,40.7355662,-73.87627804,1
4047500,0,947.6478453,0,4866.016091,8,451,Exceeding Target,0.04,0.39,0.122,0.421,0.579889834,0.636363626,45221,4835,GROCERY SUPERMARKET,40.73622589,-73.87717667,1
4047500,0,537.4186578,0,4371.287728,8,178,,0.006,0.691,0.275,0.006,0.508968592,0.789237678,45221,4835,GROCERY SUPERMARKET,40.73633573,-73.8784263,1
4047500,0,595.425924,0,2137.649852,8,2077,Approaching Target,0.07,0.132,0.612,0.166,0.498314887,0.769378901,45221,4835,GROCERY SUPERMARKET,40.73688325,-73.87913593,1
4047500,0,1879.732732,0,536.1871834,8,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164,1,45221,4835,PHARMACY,40.73232485,-73.87658807,1
4047500,0,3193.813212,0,300.3482576,8,330,Approaching Target,0.021,0.391,0.509,0.067,0.378787875,0.74848485,45221,4835,GROCERY SUPERMARKET,40.73318618,-73.87531298,1
4047500,0,622.8445,0,1841.398421,8,381,Approaching Target,0.016,0.619,0.307,0.034,0.475065619,0.740157485,45221,4835,GROCERY SUPERMARKET,40.73451489,-73.87456121,1
4047900,0,1139.047555,0,535.8294585,6,427,Approaching Target,0.009,0.26,0.7,0.009,0.674603164,1,56360,5456,CONVENIENCE STORE,40.73529463,-73.88157656,1
4047900,0,8129.296689,0,9901.196689,6,410,,0.122,0.137,0.524,0.176,0.514634132,0.734146357,56360,5456,GROCERY SUPERMARKET,40.7355254,-73.88123739,1
4047900,0,1262.455572,0,2526.200856,6,307,Meeting Target,0.003,0.863,0.114,0.01,0.387622148,0.856677532,56360,5456,TOBACCO RETAIL,40.73565361,-73.88078283,1
4047900,0,535.7654197,0,140.4283975,6,247,Exceeding Target,0.077,0.372,0.494,0.024,0.838056684,0.73279351,56360,5456,GROCERY SUPERMARKET,40.73567343,-73.8807129,1
4047900,0,1988.08215,0,479.90428,6,890,Meeting Target,0.291,0.078,0.334,0.288,0.569662929,0.71123594,56360,5456,DELICATESSEN,40.73744387,-73.88358594,1
4047900,0,1084.267751,0,584.9193544,6,136,Exceeding Target,0,0.875,0.066,0,0.500635326,0.827191889,56360,5456,GROCERY SUPERMARKET,40.73824791,-73.88630209,1
3077000,0,262.6187378,0,540.9795842,3,441,Exceeding Target,0.084,0.122,0.619,0.066,0.643990934,0.734693885,53672,2722,GAS STATION,40.63600864,-73.95107151,1
3077000,0,1552.349739,0,877.7728326,3,1023,Approaching Target,0.017,0.626,0.283,0.055,0.145650044,0.707722366,53672,2722,CONVENIENCE/GAS,40.638208,-73.9534119,1
3077000,0,3832.413647,0,21983.32111,3,1119,Meeting Target,0.084,0.505,0.158,0.239,0.505808771,0.576407492,53672,2722,GROCERY SUPERMARKET,40.63460767,-73.94958079,1
3078600,1,1364.67603,0,413.5625547,11,274,Meeting Target,0.011,0.172,0.803,0.011,0.463503659,0.959854007,35092,4256,DELICATESSEN,40.63223347,-73.94699913,2
3078600,1,5189.735849,0,36650.97065,11,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561951,0.680509031,35092,4256,PHARMACY,40.6326889,-73.947487,2
3078600,0,1232.96716,0,87.59307485,11,246,Meeting Target,0.016,0.098,0.85,0.004,0.548780501,0.752032518,35092,4256,DELICATESSEN,40.63286097,-73.94663234,1
3078600,0,3609.437776,0,2753.944274,11,1001,Exceeding Target,0.36,0.02,0.431,0.173,0.522477508,0.675324678,35092,4256,DELICATESSEN,40.63296967,-73.94765981,1
3078600,0,1357.481392,0,1027.907049,11,8,,0,0.75,0.125,0,0.511658013,0.779792726,35092,4256,GROCERY SUPERMARKET,40.63320526,-73.94767587,1
3078600,1,2621.31544,0,936.7524126,11,546,Exceeding Target,0.359,0.234,0.187,0.211,0.575920224,0.480061352,35092,4256,DELICATESSEN,40.63386755,-73.94779636,2
3078600,1,1377.347447,0,378.7763154,11,372,Meeting Target,0.013,0.07,0.906,0.003,0.505426347,0.914728701,35092,4256,CONVENIENCE STORE,40.63399343,-73.94734879,2
3078600,0,1563.265182,0,894.6042935,11,191,,0.11,0.319,0.429,0.099,0.528795838,0.801047146,35092,4256,GROCERY SUPERMARKET,40.63413366,-73.94898345,1
3078600,0,2378.870849,0,1163.750055,11,68,,0,0.926,0.074,0,0.45493561,0.675536454,35092,4256,GROCERY SUPERMARKET,40.63423236,-73.94909942,1
3078600,0,1784.053837,0,183.4996925,11,515,Meeting Target,0.019,0.437,0.097,0.398,0.514563084,0.718446612,35092,4256,GROCERY SUPERMARKET,40.6348921,-73.9478213,1
3078600,0,762.9562984,0,652.7263873,11,197,Approaching Target,0.005,0.817,0.152,0,0.553299487,1,35092,4256,DISCOUNT STORE,40.63495383,-73.94783482,1
3078800,0,781.4826022,0,2589.836201,3,460,Exceeding Target,0.015,0.257,0.637,0.08,0.534782588,0.891304374,37092,3422,GROCERY SUPERMARKET,40.63802268,-73.95312984,1
3078800,1,1427.507388,0,566.2167614,3,361,Exceeding Target,0.022,0.834,0.072,0.028,0.506925225,0.584487557,37092,3422,TOBACCO RETAIL,40.63833737,-73.94826607,2
3078800,1,1073.511671,0,2364.263783,3,418,Meeting Target,0.002,0.356,0.634,0.002,0.325358838,0.904306233,37092,3422,GROCERY SUPERMARKET,40.63641657,-73.94805627,2
3020300,0,2352.778638,1,119.9699539,4,99,,0.303,0.222,0.293,0.162,0.485074639,0.478855729,48643,1697,GROCERY SUPERMARKET,40.67987816,-73.96803818,1
3020300,0,1148.349301,2,1347.965175,4,119,,0,0.798,0.176,0.008,0.53073287,0.862884164,48643,1697,CONVENIENCE STORE,40.67985718,-73.96412548,1
3020300,0,6986.29739,2,38439.27881,4,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561951,0.680509031,48643,1697,GROCERY SUPERMARKET,40.67847719,-73.96359517,1
3020300,0,1786.002895,1,1141.399122,4,498,Meeting Target,0.008,0.683,0.283,0.014,0.70080322,0.837349415,48643,1697,GROCERY SUPERMARKET,40.68006814,-73.96796825,1
3019900,0,2336.369864,1,39.30130751,3,456,Meeting Target,0.18,0.232,0.493,0.072,0.567982435,0.581140339,53934,2929,GROCERY SUPERMARKET,40.68368713,-73.96774447,1
3019900,0,1955.315018,1,1122.712281,3,528,Meeting Target,0.045,0.112,0.811,0.03,0.492753625,0.908902705,53934,2929,GROCERY SUPERMARKET,40.68355775,-73.96716403,1
3019900,0,1288.357534,1,909.2414591,3,377,Exceeding Target,0.178,0.194,0.493,0.127,0.503748119,0.53673166,53934,2929,PHARMACY,40.68347733,-73.96676425,1
3020100,1,931.5010844,1,1760.599145,7,549,Approaching Target,0.077,0.679,0.186,0.042,0.213114753,0.812386155,74556,3421,DELICATESSEN,40.68293303,-73.9644565,2
3020100,0,1223.268633,1,321.0379058,7,573,Exceeding Target,0.044,0.302,0.607,0.033,0.2478185,0.818499148,74556,3421,GROCERY SUPERMARKET,40.68296799,-73.96433528,1
3020100,0,252.0554178,1,507.3634401,7,336,Approaching Target,0.003,0.214,0.765,0.012,0.534013629,1,74556,3421,CONVENIENCE STORE,40.68264849,-73.96279056,1
3020100,0,2958.325327,0,16.80153786,7,3986,Meeting Target,0.223,0.293,0.123,0.35,0.549172103,0.501756132,74556,3421,PHARMACY,40.68703337,-73.96269771,1
3020100,1,1722.300561,0,774.2420842,7,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286017,0.791574299,74556,3421,GROCERY SUPERMARKET,40.6824132,-73.96193661,2
3020100,0,4100.043697,1,166.0651741,7,663,Approaching Target,0.507,0.041,0.275,0.172,0.50163579,0.750272632,74556,3421,DELICATESSEN,40.6806276,-73.96162541,1
3020100,0,1226.370566,1,30.74931435,7,214,Meeting Target,0,0.799,0.201,0,0.488294303,0.792642117,74556,3421,GROCERY SUPERMARKET,40.68279316,-73.96378631,1
3050600,0,610.3295711,0,1971.02176,8,379,Approaching Target,0.003,0.789,0.182,0.011,0.575197876,0.799472272,32446,6016,DELICATESSEN,40.64926658,-73.96358118,1
3050600,0,2820.526216,0,914.1979822,8,4408,Approaching Target,0.345,0.047,0.302,0.281,0.464836657,0.673094392,32446,6016,CONVENIENCE STORE,40.64977709,-73.96233173,1
3050600,0,1355.644838,0,828.5109168,8,1798,Exceeding Target,0.036,0.374,0.528,0.052,0.93381536,0.813681841,32446,6016,GROCERY SUPERMARKET,40.64967975,-73.96307739,1
3050600,0,862.2081149,0,954.4229557,8,345,Exceeding Target,0.017,0.052,0.919,0.006,0.566502452,0.743842363,32446,6016,GROCERY SUPERMARKET,40.64996824,-73.96314527,1
3050600,0,1692.677268,0,214.9015609,8,425,Meeting Target,0.009,0.238,0.701,0.024,0.644705892,0.816470563,32446,6016,DELICATESSEN,40.64649728,-73.97060119,1
3050600,0,3641.839277,0,766.5038479,8,1023,Approaching Target,0.017,0.626,0.283,0.055,0.145650044,0.707722366,32446,6016,GROCERY SUPERMARKET,40.64661966,-73.97088675,1
3050600,0,1168.837133,0,172.7363819,8,214,Meeting Target,0,0.799,0.201,0,0.488294303,0.792642117,32446,6016,STATIONERY STORE,40.64742737,-73.96825031,1
3050600,0,847.001159,0,583.4589723,8,78,,0.013,0.397,0.564,0.013,1,0.872340441,32446,6016,GROCERY SUPERMARKET,40.64766747,-73.96764073,1
4098100,0,6602.54575,0,2986.352812,6,316,Exceeding Target,0.203,0.047,0.396,0.354,1,0.850267351,74766,2249,GAS STATION,40.78857351,-73.81481479,1
4098100,0,2740.957302,0,1472.196652,6,973,Exceeding Target,0.139,0.097,0.341,0.34,0.322713256,0.660842776,74766,2249,TOBACCO RETAIL,40.78871337,-73.81424484,1
4098100,0,2427.790945,0,1851.459828,6,316,Meeting Target,0.009,0.823,0.13,0.016,0.421286017,0.791574299,74766,2249,GROCERY SUPERMARKET,40.78907352,-73.81386837,1
4098100,0,2296.69813,0,195.4957562,6,247,Exceeding Target,0.077,0.372,0.494,0.024,0.838056684,0.73279351,74766,2249,CONVENIENCE STORE,40.78907352,-73.81386837,1
4098100,0,2184.805909,0,8217.473666,6,720,Meeting Target,0.167,0.111,0.367,0.336,0.463888884,0.763888896,74766,2249,DELICATESSEN,40.7899836,-73.81421734,1
4098100,0,2050.152906,0,751.0452983,6,972,Meeting Target,0.014,0.301,0.674,0.002,0.557613194,0.759259284,74766,2249,PHARMACY,40.78970907,-73.81410842,1
3001800,0,1229.32426,0,2108.383003,10,392,Exceeding Target,0.046,0.263,0.648,0.02,0.528061211,0.744897962,0,2105,CONVENIENCE STORE,40.66435325,-73.99752152,1
3001800,0,2259.724228,1,1047.963892,10,537,Not Meeting Target,0.024,0.302,0.596,0.054,0.482142866,0.72077924,0,2105,GROCERY SUPERMARKET,40.65572248,-74.00651128,1
3001800,0,629.9729677,0,649.9833563,10,913,Meeting Target,0.02,0.353,0.582,0.035,0.31215772,0.732749164,0,2105,DELICATESSEN,40.65632993,-74.0129638,1
3001800,0,1975.526553,0,7080.57929,10,720,Meeting Target,0.167,0.111,0.367,0.336,0.463888884,0.763888896,0,2105,PHARMACY,40.65634675,-74.01294528,1
3001800,0,550.3581575,0,5465.897367,10,333,,0.249,0.387,0.216,0.141,0.492492497,0.687687695,0,2105,GROCERY SUPERMARKET,40.65628852,-74.01300939,1
3001800,0,3165.984072,0,5109.75874,10,1001,Exceeding Target,0.36,0.02,0.431,0.173,0.522477508,0.675324678,0,2105,GROCERY SUPERMARKET,40.65633381,-74.01295952,1
3001800,0,4061.078293,0,29437.12675,10,1493,Approaching Target,0.212,0.265,0.447,0.066,0.477561951,0.680509031,0,2105,PHARMACY,40.65631193,-74.0130763,1
3001800,0,1870.993072,0,812.2556352,10,537,Not Meeting Target,0.024,0.302,0.596,0.054,0.482142866,0.72077924,0,2105,GROCERY SUPERMARKET,40.65637506,-74.01300678,1
3001800,0,1670.752995,0,224.0313736,10,387,Approaching Target,0.036,0.129,0.814,0.005,0.461414784,1,0,2105,DELICATESSEN,40.65631746,-74.01307021,1
3001800,0,1317.01448,0,1848.792058,10,1731,Approaching Target,0.189,0.055,0.645,0.096,0.42403236,0.68110919,0,2105,DELICATESSEN,40.65180401,-74.01695636,1
3014300,0,829.7843994,0,2087.623646,10,77,Approaching Target,0,0.844,0.156,0,0.519480526,0.805194795,58571,3487,CONVENIENCE STORE,40.66174595,-73.9896565,1
3014300,0,1542.950485,0,3454.299701,10,381,Approaching Target,0.016,0.619,0.307,0.034,0.475065619,0.740157485,58571,3487,DELICATESSEN,40.66211891,-73.99264653,1
3014300,0,5231.152205,0,2701.749521,10,2437,Meeting Target,0.153,0.062,0.505,0.264,0.455888391,0.742306113,58571,3487,STAND,40.66254901,-73.99210878,1
3014300,0,997.4186749,0,226.7635391,10,323,Meeting Target,0.015,0.127,0.842,0.012,0.486062706,0.909407675,58571,3487,DELICATESSEN,40.66329262,-73.99141179,1
3014300,0,1221.68319,0,42.50459377,10,2386,Meeting Target,0.031,0.235,0.364,0.323,0.435456842,0.772003353,58571,3487,PHARMACY,40.66364927,-73.99457855,1
3014300,0,4782.838407,0,1864.332511,10,247,,0.097,0.441,0.324,0.089,0.451282054,0.811538458,58571,3487,PHARMACY,40.66435325,-73.99410185,1
3014300,1,927.9351818,0,478.4486896,10,650,Approaching Target,0.043,0.218,0.675,0.057,0.586153865,0.738461554,58571,3487,GROCERY SUPERMARKET,40.66438472,-73.9967546,2
3014300,0,2958.756936,0,808.6205386,10,545,Exceeding Target,0.204,0.158,0.536,0.062,0.513761461,0.616513789,58571,3487,DELICATESSEN,40.66479266,-73.99363097,1
3014300,1,1425.100159,0,133.2666658,10,650,Approaching Target,0.043,0.218,0.675,0.057,0.586153865,0.738461554,58571,3487,DISCOUNT STORE,40.66483655,-73.99334342,2
3014300,0,1653.320185,0,344.3667633,10,342,Meeting Target,0.12,0.158,0.474,0.246,0.4619883,1,58571,3487,DELICATESSEN,40.66507821,-73.993089,1
4081800,1,1134.997302,0,1263.878608,6,288,Approaching Target,0.024,0.038,0.913,0.024,0.479166657,0.90625,64318,3478,GROCERY SUPERMARKET,40.6750413,-73.80948323,2
4081800,0,1666.262888,0,95.07410559,6,2386,Meeting Target,0.031,0.235,0.364,0.323,0.435456842,0.772003353,64318,3478,GROCERY SUPERMARKET,40.67483373,-73.80723299,1
4081800,0,1211.546989,0,425.4760245,6,615,Meeting Target,0.02,0.161,0.815,0.003,0.465040654,0.738211393,64318,3478,GROCERY SUPERMARKET,40.66713324,-73.81115082,1
4081800,0,1019.09915,0,885.607539,6,500,Approaching Target,0.092,0.28,0.596,0.028,0.495999992,0.741999984,64318,3478,GROCERY SUPERMARKET,40.66884289,-73.81160607,1
4081800,0,516.4068996,0,1942.812335,6,232,,0.095,0.047,0.634,0.216,0.478448272,0.823275864,64318,3478,TOBACCO RETAIL,40.66879196,-73.80774462,1
4081800,0,1414.628767,0,155.1667212,6,111,,0.009,0.667,0.324,0,0.470319629,0.773972631,64318,3478,GROCERY SUPERMARKET,40.66707827,-73.80981931,1
4079702,0,1032.341607,0,3886.300476,3,400,Meeting Target,0.01,0.253,0.7,0.025,0.159999996,1,34318,4502,DELICATESSEN,40.75321734,-73.82732885,1
4079702,0,1556.251718,0,171.2288953,3,225,,0.004,0.093,0.884,0,0.48644793,0.6932953,34318,4502,GROCERY SUPERMARKET,40.75416598,-73.82777379,1
4079702,0,4309.769941,0,22514.42894,3,1119,Meeting Target,0.084,0.505,0.158,0.239,0.505808771,0.576407492,34318,4502,STAND,40.75274616,-73.82701093,1
4080301,0,1867.451303,0,862.9563283,2,503,Meeting Target,0,0,1,0,0.534791231,0.910536766,51688,4382,DELICATESSEN,40.74368279,-73.82569552,1
4080301,0,1524.708599,0,1462.24323,2,342,Meeting Target,0.12,0.158,0.474,0.246,0.4619883,1,51688,4382,GROCERY SUPERMARKET,40.74303897,-73.82557441,1
4080900,0,2213.204239,0,367.3362626,3,418,Meeting Target,0.301,0.182,0.414,0.043,0.456404746,0.415500551,57222,6850,GROCERY SUPERMARKET,40.7303268,-73.82372935,1
4080900,0,531.8356082,0,1197.22813,3,404,Exceeding Target,0.017,0.267,0.644,0.045,0.509900987,0.853960395,57222,6850,GROCERY SUPERMARKET,40.73202677,-73.82477598,1
4080900,0,3511.346039,0,1945.554518,3,494,Meeting Target,0.006,0.399,0.575,0.006,0.447368413,1,57222,6850,GROCERY SUPERMARKET,40.73396468,-73.82538861,1
1014200,0,3885.779492,0,255.6439643,2,316,Exceeding Target,0.203,0.047,0.396,0.354,1,0.850267351,222829,4462,TOBACCO RETAIL,40.77913808,-73.96010797,1
1014200,0,2806.415424,0,1475.913981,2,3986,Meeting Target,0.223,0.293,0.123,0.35,0.549172103,0.501756132,222829,4462,GROCERY SUPERMARKET,40.77527515,-73.96365382,1
3036100,1,4333.050382,0,7578.431411,6,459,Approaching Target,0.004,0.745,0.126,0.087,0.453159034,0.738562107,20288,2608,GAS STATION,40.66833531,-73.922514,2
3036100,0,2188.095383,0,1197.788947,6,3885,Approaching Target,0.279,0.225,0.211,0.257,0.587387383,0.60540539,20288,2608,DELICATESSEN,40.66877412,-73.92145996,1
3036100,0,1427.908053,0,653.3790907,6,373,Meeting Target,0.019,0.834,0.129,0.013,0.450402141,0.839142084,20288,2608,CONVENIENCE STORE,40.67002824,-73.91999954,1
3036100,0,2417.925887,0,1116.543781,6,305,Meeting Target,0.016,0.57,0.282,0.125,0.606557369,0.859016418,20288,2608,DISCOUNT STORE,40.67002824,-73.91999954,1
3036100,0,4126.038917,0,414.4254258,6,440,Not Meeting Target,0.007,0.332,0.616,0.027,0.329545468,1,20288,2608,GAS STATION,40.67005639,-73.91605706,1
3036100,0,476.1530838,0,1157.269742,6,361,Exceeding Target,0.022,0.834,0.072,0.028,0.506925225,0.584487557,20288,2608,GROCERY SUPERMARKET,40.66965493,-73.91974039,1
3031100,0,3803.638128,2,988.4220857,8,232,,0.095,0.047,0.634,0.216,0.478448272,0.823275864,37835,2833,RESTAURANT/ATUPA,40.67655756,-73.94146518,1
3031100,0,3146.620509,2,227.7953519,8,3986,Meeting Target,0.223,0.293,0.123,0.35,0.549172103,0.501756132,37835,2833,GROCERY SUPERMARKET,40.67704959,-73.94141305,1
3031100,0,1148.918028,2,1032.52932,8,2437,Meeting Target,0.153,0.062,0.505,0.264,0.455888391,0.742306113,37835,2833,TOBACCO RETAIL,40.67704959,-73.94141305,1
3031100,0,1156.753894,0,2437.950491,8,236,Approaching Target,0.017,0.822,0.136,0.017,0.508474588,0.877118647,37835,2833,DELICATESSEN,40.67770059,-73.94135212,1
3031100,0,7805.099957,2,41693.22182,8,495,Exceeding Target,0.533,0.065,0.2,0.111,0.581818163,0.395959586,37835,2833,GROCERY SUPERMARKET,40.67639671,-73.93872501,1
3031100,0,1702.391741,2,717.8382165,8,503,Meeting Target,0,0,1,0,0.534791231,0.910536766,37835,2833,GROCERY SUPERMARKET,40.67521719,-73.94159455,1
3031100,0,976.7141421,2,165.6305788,8,663,Approaching Target,0.507,0.041,0.275,0.172,0.50163579,0.750272632,37835,2833,RESTAURANT/ATUPA,40.67552722,-73.94156425,1
3031100,1,1540.334287,2,280.921667,8,286,Meeting Target,0.014,0.294,0.654,0.035,0.5,0.789682567,37835,2833,CONVENIENCE STORE,40.67537337,-73.93888702,2
3031300,0,2627.25369,2,310.5075487,1,441,Meeting Target,0.009,0.236,0.753,0.002,0.49253732,0.910447776,27625,4648,DELICATESSEN,40.67631396,-73.94155609,1
